,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
235,2021-08-09,216.529999,218.639999,214.350006,217.839996,217.839996,2366800.0,2366800.0,1.31,0.605,216.94333,"August 09, 21",0.00605
236,2021-08-06,217.529999,219.160004,214.100006,215.979996,215.979996,2022700.0,2022700.0,-1.55,-0.713,216.41334,"August 06, 21",-0.00713
237,2021-08-05,210.880005,217.520004,210.880005,217.509995,217.509995,2822300.0,2822300.0,6.62999,3.144,215.30333,"August 05, 21",0.03144
238,2021-08-04,213.0,214.0,207.139999,211.190002,211.190002,2275000.0,2275000.0,-1.81,-0.85,210.77667,"August 04, 21",-0.0085
239,2021-08-03,207.25,214.520004,205.320007,212.940002,212.940002,2529100.0,2529100.0,5.69,2.745,210.92667,"August 03, 21",0.02745
240,2021-08-02,207.899994,208.410004,203.029999,203.960007,203.960007,1616500.0,1616500.0,-3.93999,-1.895,205.13334,"August 02, 21",-0.01895
241,2021-07-30,205.029999,206.589996,201.979996,206.080002,206.080002,2461900.0,2461900.0,1.05,0.512,204.88333,"July 30, 21",0.00512
242,2021-07-29,204.520004,206.100006,200.960007,203.559998,203.559998,4271400.0,4271400.0,-0.96001,-0.469,203.54,"July 29, 21",-0.00469
243,2021-07-28,209.029999,209.600006,199.779999,201.600006,201.600006,5071400.0,5071400.0,-7.42999,-3.555,203.66,"July 28, 21",-0.03555
244,2021-07-27,205.639999,210.199997,203.0,206.0,206.0,5299800.0,5299800.0,0.36,0.175,206.4,"July 27, 21",0.00175
245,2021-07-26,215.0,215.789993,204.0,206.070007,206.070007,7229000.0,7229000.0,-8.92999,-4.153,208.62,"July 26, 21",-0.04153
246,2021-07-23,227.490005,227.990005,226.029999,226.410004,226.410004,317400.0,317400.0,-1.08,-0.475,226.81,"July 23, 21",-0.00475
247,2021-07-22,224.949997,227.25,224.229996,226.339996,226.339996,708500.0,708500.0,1.39,0.618,225.94,"July 22, 21",0.00618
248,2021-07-21,220.440002,231.130005,219.929993,224.619995,224.619995,2505100.0,2505100.0,4.17999,1.896,225.22666,"July 21, 21",0.01896
249,2021-07-20,217.020004,221.429993,217.020004,219.699997,219.699997,546600.0,546600.0,2.67999,1.235,219.38333,"July 20, 21",0.01235
250,2021-07-19,220.190002,220.190002,213.360001,216.089996,216.089996,850100.0,850100.0,-4.10001,-1.862,216.54667,"July 19, 21",-0.01862
251,2021-07-16,222.289993,224.479996,221.190002,222.360001,222.360001,607800.0,607800.0,0.07001,0.031,222.67667,"July 16, 21",0.00031
252,2021-07-15,222.639999,225.009995,221.490005,221.910004,221.910004,881000.0,881000.0,-0.73,-0.328,222.80333,"July 15, 21",-0.00328
253,2021-07-14,224.0,224.0,221.229996,223.050003,223.050003,764600.0,764600.0,-0.95,-0.424,222.76,"July 14, 21",-0.00424
254,2021-07-13,225.729996,226.460007,223.389999,224.0,224.0,956100.0,956100.0,-1.73,-0.766,224.61667,"July 13, 21",-0.00766
255,2021-07-12,226.160004,227.470001,223.860001,225.169998,225.169998,720300.0,720300.0,-0.99001,-0.438,225.5,"July 12, 21",-0.00438
256,2021-07-09,227.110001,230.380005,226.039993,228.210007,228.210007,701800.0,701800.0,1.10001,0.484,228.21,"July 09, 21",0.00484
257,2021-07-08,229.220001,230.699997,223.410004,224.149994,224.149994,1834900.0,1834900.0,-5.07001,-2.212,226.08667,"July 08, 21",-0.02212
258,2021-07-07,230.520004,232.039993,229.330002,230.770004,230.770004,607900.0,607900.0,0.25,0.108,230.71333,"July 07, 21",0.00108
259,2021-07-06,230.830002,231.839996,228.860001,229.949997,229.949997,1261400.0,1261400.0,-0.88001,-0.381,230.21666,"July 06, 21",-0.00381
260,2021-07-02,230.419998,233.710007,230.419998,231.699997,231.699997,471000.0,471000.0,1.28,0.556,231.94333,"July 02, 21",0.00556
261,2021-07-01,230.25,233.550003,230.100006,231.0,231.0,409600.0,409600.0,0.75,0.326,231.55,"July 01, 21",0.00326
262,2021-06-30,232.089996,233.029999,229.490005,230.020004,230.020004,701300.0,701300.0,-2.06999,-0.892,230.84667,"June 30, 21",-0.00892
263,2021-06-29,231.539993,234.259995,231.539993,232.190002,232.190002,608500.0,608500.0,0.65001,0.281,232.66333,"June 29, 21",0.00281
264,2021-06-28,234.770004,235.169998,230.610001,231.369995,231.369995,555000.0,555000.0,-3.40001,-1.448,232.38333,"June 28, 21",-0.01448
265,2021-06-25,231.860001,236.669998,231.860001,235.5,235.5,852100.0,852100.0,3.64,1.57,234.67667,"June 25, 21",0.0157
266,2021-06-24,230.009995,233.699997,229.889999,232.550003,232.550003,1132900.0,1132900.0,2.54001,1.104,232.04667,"June 24, 21",0.01104
267,2021-06-23,229.220001,231.759995,229.220001,230.149994,230.149994,1034500.0,1034500.0,0.92999,0.406,230.37666,"June 23, 21",0.00406
268,2021-06-22,228.710007,232.089996,228.710007,230.410004,230.410004,1383400.0,1383400.0,1.7,0.743,230.40334,"June 22, 21",0.00743
269,2021-06-21,226.350006,230.490005,224.970001,230.179993,230.179993,1342900.0,1342900.0,3.82999,1.692,228.54667,"June 21, 21",0.01692
270,2021-06-18,230.630005,230.630005,224.389999,225.199997,225.199997,2021500.0,2021500.0,-5.43001,-2.354,226.74,"June 18, 21",-0.02354
271,2021-06-17,239.399994,240.619995,231.429993,232.190002,232.190002,3293800.0,3293800.0,-7.20999,-3.012,234.74666,"June 17, 21",-0.03012
272,2021-06-16,255.789993,256.079987,234.350006,237.139999,237.139999,3311500.0,3311500.0,-18.64999,-7.291,242.52333,"June 16, 21",-0.07291
273,2021-06-15,255.839996,258.51001,254.589996,255.600006,255.600006,1100000.0,1100000.0,-0.23999,-0.094,256.23334,"June 15, 21",-0.00094
274,2021-06-14,257.700012,257.73999,254.199997,256.119995,256.119995,996400.0,996400.0,-1.58002,-0.613,256.01999,"June 14, 21",-0.00613
275,2021-06-11,257.459991,259.76001,256.299988,257.48999,257.48999,754900.0,754900.0,0.03,0.012,257.85,"June 11, 21",0.00012
276,2021-06-10,255.740005,259.5,254.759995,257.5,257.5,548500.0,548500.0,1.76,0.688,257.25333,"June 10, 21",0.00688
277,2021-06-09,254.110001,255.639999,252.889999,254.509995,254.509995,676700.0,676700.0,0.39999,0.157,254.34666,"June 09, 21",0.00157
278,2021-06-08,256.380005,256.380005,252.339996,254.570007,254.570007,972900.0,972900.0,-1.81,-0.706,254.43,"June 08, 21",-0.00706
279,2021-06-07,260.950012,260.950012,256.390015,256.98999,256.98999,696200.0,696200.0,-3.96002,-1.518,258.11001,"June 07, 21",-0.01518
280,2021-06-04,258.48999,260.829987,255.880005,259.730011,259.730011,1177600.0,1177600.0,1.24002,0.48,258.81333,"June 04, 21",0.0048
281,2021-06-03,258.440002,261.51001,257.730011,258.73999,258.73999,1044400.0,1044400.0,0.29999,0.116,259.32667,"June 03, 21",0.00116
282,2021-06-02,261.779999,262.450012,258.230011,258.609985,258.609985,1196000.0,1196000.0,-3.17001,-1.211,259.76334,"June 02, 21",-0.01211
283,2021-06-01,263.25,264.019989,258.329987,259.769989,259.769989,1236700.0,1236700.0,-3.48001,-1.322,260.70666,"June 01, 21",-0.01322
284,2021-05-28,262.25,262.429993,260.269989,261.359985,261.359985,960800.0,960800.0,-0.89002,-0.339,261.35332,"May 28, 21",-0.00339
285,2021-05-27,260.529999,263.200012,257.720001,260.98999,260.98999,1577100.0,1577100.0,0.45999,0.177,260.63667,"May 27, 21",0.00177
286,2021-05-26,255.020004,262.619995,255.020004,260.059998,260.059998,852900.0,852900.0,5.03999,1.976,259.23333,"May 26, 21",0.01976
287,2021-05-25,262.940002,263.480011,261.179993,261.589996,261.589996,1391600.0,1391600.0,-1.35001,-0.513,262.08333,"May 25, 21",-0.00513
288,2021-05-24,263.690002,265.230011,262.899994,262.920013,262.920013,757300.0,757300.0,-0.76999,-0.292,263.68334,"May 24, 21",-0.00292
289,2021-05-21,263.48999,265.609985,262.399994,262.809998,262.809998,1282600.0,1282600.0,-0.67999,-0.258,263.60666,"May 21, 21",-0.00258
290,2021-05-20,262.0,266.01001,262.0,264.26001,264.26001,990100.0,990100.0,2.26001,0.863,264.09001,"May 20, 21",0.00863
291,2021-05-19,261.839996,262.630005,258.320007,261.859985,261.859985,828600.0,828600.0,0.01999,0.008,260.93667,"May 19, 21",8e-05
292,2021-05-18,267.730011,268.190002,263.670013,263.670013,263.670013,766700.0,766700.0,-4.06,-1.516,265.17668,"May 18, 21",-0.01516
293,2021-05-17,264.390015,266.769989,264.390015,266.0,266.0,838700.0,838700.0,1.60998,0.609,265.72,"May 17, 21",0.00609
294,2021-05-14,264.200012,266.51001,263.549988,264.850006,264.850006,882800.0,882800.0,0.64999,0.246,264.97,"May 14, 21",0.00246
295,2021-05-13,262.200012,264.820007,260.119995,263.140015,263.140015,759200.0,759200.0,0.94,0.359,262.69334,"May 13, 21",0.00359
296,2021-05-12,261.899994,266.820007,260.619995,261.179993,261.179993,1694400.0,1694400.0,-0.72,-0.275,262.87333,"May 12, 21",-0.00275
297,2021-05-11,268.359985,269.299988,264.130005,264.25,264.25,742800.0,742800.0,-4.10998,-1.532,265.89333,"May 11, 21",-0.01532
298,2021-05-10,271.869995,271.869995,268.019989,268.880005,268.880005,846200.0,846200.0,-2.98999,-1.1,269.59,"May 10, 21",-0.011
299,2021-05-07,265.440002,271.769989,265.440002,270.070007,270.070007,1075300.0,1075300.0,4.63,1.744,269.09333,"May 07, 21",0.01744
300,2021-05-06,265.130005,267.920013,262.98999,266.51001,266.51001,755700.0,755700.0,1.38001,0.521,265.80667,"May 06, 21",0.00521
301,2021-05-05,262.730011,264.670013,261.399994,263.179993,263.179993,527200.0,527200.0,0.44998,0.171,263.08333,"May 05, 21",0.00171
302,2021-05-04,260.410004,263.390015,259.829987,262.779999,262.779999,671100.0,671100.0,2.36999,0.91,262.0,"May 04, 21",0.0091
303,2021-05-03,259.309998,262.329987,257.470001,260.98999,260.98999,621700.0,621700.0,1.67999,0.648,260.26333,"May 03, 21",0.00648
304,2021-04-30,247.669998,264.609985,247.639999,258.859985,258.859985,2055700.0,2055700.0,11.18999,4.518,257.03666,"April 30, 21",0.04518
305,2021-04-29,244.559998,248.300003,243.169998,248.130005,248.130005,776000.0,776000.0,3.57001,1.46,246.53334,"April 29, 21",0.0146
306,2021-04-28,235.880005,246.539993,234.770004,245.880005,245.880005,1849400.0,1849400.0,10.0,4.239,242.39667,"April 28, 21",0.04239
307,2021-04-27,230.0,237.5,230.0,236.25,236.25,1674900.0,1674900.0,6.25,2.717,234.58333,"April 27, 21",0.02717
308,2021-04-26,233.800003,234.639999,231.009995,231.300003,231.300003,1013600.0,1013600.0,-2.5,-1.069,232.31667,"April 26, 21",-0.01069
309,2021-04-23,232.990005,234.240005,232.520004,232.889999,232.889999,912400.0,912400.0,-0.10001,-0.043,233.21667,"April 23, 21",-0.00043
310,2021-04-22,234.600006,235.009995,232.460007,233.149994,233.149994,702300.0,702300.0,-1.45001,-0.618,233.54,"April 22, 21",-0.00618
311,2021-04-21,237.460007,239.470001,235.029999,235.740005,235.740005,737900.0,737900.0,-1.72,-0.724,236.74667,"April 21, 21",-0.00724
312,2021-04-20,238.029999,239.240005,236.240005,237.229996,237.229996,1151100.0,1151100.0,-0.8,-0.336,237.57,"April 20, 21",-0.00336
313,2021-04-19,239.910004,240.949997,238.0,238.009995,238.009995,1187100.0,1187100.0,-1.90001,-0.792,238.98666,"April 19, 21",-0.00792
314,2021-04-16,242.199997,242.199997,237.169998,240.399994,240.399994,937400.0,937400.0,-1.8,-0.743,239.92333,"April 16, 21",-0.00743
315,2021-04-15,236.479996,239.570007,236.479996,237.979996,237.979996,728600.0,728600.0,1.5,0.634,238.01,"April 15, 21",0.00634
316,2021-04-14,241.830002,242.699997,235.25,236.720001,236.720001,825800.0,825800.0,-5.11,-2.113,238.22333,"April 14, 21",-0.02113
317,2021-04-13,241.190002,245.0,241.190002,241.869995,241.869995,979300.0,979300.0,0.67999,0.282,242.68667,"April 13, 21",0.00282
318,2021-04-12,239.740005,244.619995,239.240005,243.960007,243.960007,1426900.0,1426900.0,4.22,1.76,242.60667,"April 12, 21",0.0176
319,2021-04-09,237.660004,240.039993,236.770004,239.979996,239.979996,595300.0,595300.0,2.31999,0.976,238.93,"April 09, 21",0.00976
320,2021-04-08,237.100006,240.330002,236.360001,237.070007,237.070007,800500.0,800500.0,-0.03,-0.013,237.92,"April 08, 21",-0.00013
321,2021-04-07,237.369995,238.869995,234.979996,237.830002,237.830002,359200.0,359200.0,0.46001,0.194,237.22666,"April 07, 21",0.00194
322,2021-04-06,235.360001,236.910004,235.100006,236.779999,236.779999,824600.0,824600.0,1.42,0.603,236.26334,"April 06, 21",0.00603
323,2021-04-05,234.050003,235.830002,234.029999,235.649994,235.649994,560200.0,560200.0,1.59999,0.684,235.17,"April 05, 21",0.00684
324,2021-04-01,228.679993,234.380005,228.660004,233.589996,233.589996,678000.0,678000.0,4.91,2.147,232.21,"April 01, 21",0.02147
325,2021-03-31,231.839996,232.229996,228.479996,228.880005,228.880005,1070500.0,1070500.0,-2.95999,-1.277,229.86333,"March 31, 21",-0.01277
326,2021-03-30,233.0,236.110001,230.869995,232.309998,232.309998,876000.0,876000.0,-0.69,-0.296,233.09666,"March 30, 21",-0.00296
327,2021-03-29,229.229996,235.550003,227.220001,234.600006,234.600006,1283600.0,1283600.0,5.37001,2.343,232.45667,"March 29, 21",0.02343
328,2021-03-26,225.509995,229.759995,223.130005,229.360001,229.360001,1230000.0,1230000.0,3.85001,1.707,227.41667,"March 26, 21",0.01707
329,2021-03-25,224.479996,225.330002,221.529999,224.5,224.5,1307400.0,1307400.0,0.02,0.009,223.78667,"March 25, 21",9e-05
330,2021-03-24,221.259995,225.419998,220.320007,223.740005,223.740005,1075100.0,1075100.0,2.48001,1.121,223.16,"March 24, 21",0.01121
331,2021-03-23,221.440002,223.669998,220.279999,221.490005,221.490005,1142200.0,1142200.0,0.05,0.023,221.81333,"March 23, 21",0.00023
332,2021-03-22,220.0,221.970001,219.800003,220.800003,220.800003,1447100.0,1447100.0,0.8,0.364,220.85667,"March 22, 21",0.00364
333,2021-03-19,221.0,221.610001,218.470001,220.0,220.0,1329300.0,1329300.0,-1.0,-0.452,220.02667,"March 19, 21",-0.00452
334,2021-03-18,221.639999,223.020004,219.529999,221.139999,221.139999,1112400.0,1112400.0,-0.5,-0.226,221.23,"March 18, 21",-0.00226
335,2021-03-17,222.0,222.889999,220.360001,221.679993,221.679993,721600.0,721600.0,-0.32001,-0.144,221.64333,"March 17, 21",-0.00144
336,2021-03-16,219.389999,222.830002,218.070007,222.100006,222.100006,1252500.0,1252500.0,2.71001,1.235,221.00001,"March 16, 21",0.01235
337,2021-03-15,221.979996,222.910004,219.149994,221.350006,221.350006,436700.0,436700.0,-0.62999,-0.284,221.13667,"March 15, 21",-0.00284
338,2021-03-12,223.360001,223.539993,221.529999,222.759995,222.759995,489200.0,489200.0,-0.60001,-0.269,222.61,"March 12, 21",-0.00269
339,2021-03-11,223.210007,224.919998,221.279999,222.210007,222.210007,739900.0,739900.0,-1.0,-0.448,222.80333,"March 11, 21",-0.00448
340,2021-03-10,227.479996,229.050003,223.729996,224.229996,224.229996,406500.0,406500.0,-3.25,-1.429,225.67,"March 10, 21",-0.01429
341,2021-03-09,225.229996,229.089996,224.600006,226.380005,226.380005,713800.0,713800.0,1.15001,0.511,226.69,"March 09, 21",0.00511
342,2021-03-08,229.320007,230.690002,224.889999,225.229996,225.229996,613300.0,613300.0,-4.09001,-1.784,226.93667,"March 08, 21",-0.01784
343,2021-03-05,224.190002,228.389999,221.199997,228.020004,228.020004,873000.0,873000.0,3.83,1.708,225.87,"March 05, 21",0.01708
344,2021-03-04,223.380005,225.350006,220.100006,221.949997,221.949997,982000.0,982000.0,-1.43001,-0.64,222.46667,"March 04, 21",-0.0064
345,2021-03-03,226.139999,228.119995,221.050003,222.649994,222.649994,1276300.0,1276300.0,-3.49,-1.543,223.94,"March 03, 21",-0.01543
346,2021-03-02,227.320007,229.449997,224.949997,227.110001,227.110001,814500.0,814500.0,-0.21001,-0.092,227.17,"March 02, 21",-0.00092
347,2021-03-01,222.100006,228.0,221.270004,226.720001,226.720001,884500.0,884500.0,4.61999,2.08,225.33,"March 01, 21",0.0208
348,2021-02-26,224.0,224.960007,219.830002,220.639999,220.639999,1000600.0,1000600.0,-3.36,-1.5,221.81,"February 26, 21",-0.015
349,2021-02-25,226.460007,228.259995,223.410004,224.270004,224.270004,993000.0,993000.0,-2.19,-0.967,225.31333,"February 25, 21",-0.00967
350,2021-02-24,225.490005,228.529999,224.759995,225.639999,225.639999,1614400.0,1614400.0,0.14999,0.067,226.31,"February 24, 21",0.00067
351,2021-02-23,225.169998,226.839996,222.440002,226.080002,226.080002,939400.0,939400.0,0.91,0.404,225.12,"February 23, 21",0.00404
352,2021-02-22,225.460007,226.039993,223.660004,224.899994,224.899994,1421300.0,1421300.0,-0.56001,-0.248,224.86666,"February 22, 21",-0.00248
353,2021-02-19,224.470001,225.970001,222.990005,224.979996,224.979996,1367600.0,1367600.0,0.51,0.227,224.64667,"February 19, 21",0.00227
354,2021-02-18,228.059998,228.100006,221.699997,222.990005,222.990005,1849300.0,1849300.0,-5.06999,-2.223,224.26334,"February 18, 21",-0.02223
355,2021-02-17,226.970001,230.360001,226.509995,229.889999,229.889999,357000.0,357000.0,2.92,1.287,228.92,"February 17, 21",0.01287
356,2021-02-16,228.529999,229.889999,226.320007,228.110001,228.110001,641000.0,641000.0,-0.42,-0.184,228.10667,"February 16, 21",-0.00184
357,2021-02-12,228.860001,231.399994,225.910004,227.419998,227.419998,560300.0,560300.0,-1.44,-0.629,228.24333,"February 12, 21",-0.00629
358,2021-02-11,229.789993,232.339996,227.440002,228.479996,228.479996,639900.0,639900.0,-1.31,-0.57,229.42,"February 11, 21",-0.0057
359,2021-02-10,228.330002,231.089996,225.100006,225.630005,225.630005,594000.0,594000.0,-2.7,-1.182,227.27334,"February 10, 21",-0.01182
360,2021-02-09,225.029999,229.839996,225.029999,228.490005,228.490005,685800.0,685800.0,3.46001,1.538,227.78667,"February 09, 21",0.01538
361,2021-02-08,224.639999,226.020004,221.270004,225.699997,225.699997,794200.0,794200.0,1.06,0.472,224.33,"February 08, 21",0.00472
362,2021-02-05,210.509995,224.089996,210.0,223.910004,223.910004,1459200.0,1459200.0,13.40001,6.365,219.33333,"February 05, 21",0.06365
363,2021-02-04,205.910004,209.539993,204.539993,209.300003,209.300003,1455600.0,1455600.0,3.39,1.646,207.79333,"February 04, 21",0.01646
364,2021-02-03,211.160004,211.270004,205.550003,206.199997,206.199997,751200.0,751200.0,-4.96001,-2.349,207.67333,"February 03, 21",-0.02349
365,2021-02-02,205.699997,212.770004,205.699997,211.119995,211.119995,806400.0,806400.0,5.42,2.635,209.86333,"February 02, 21",0.02635
366,2021-02-01,203.940002,209.660004,203.429993,207.449997,207.449997,1137000.0,1137000.0,3.51,1.721,206.84666,"February 01, 21",0.01721
367,2021-01-29,204.669998,206.389999,202.039993,202.940002,202.940002,1243200.0,1243200.0,-1.73,-0.845,203.79,"January 29, 21",-0.00845
368,2021-01-28,206.539993,209.690002,205.860001,206.309998,206.309998,1218600.0,1218600.0,-0.23,-0.111,207.28667,"January 28, 21",-0.00111
369,2021-01-27,207.539993,210.899994,203.580002,205.970001,205.970001,1587200.0,1587200.0,-1.56999,-0.756,206.81667,"January 27, 21",-0.00756
370,2021-01-26,210.309998,211.539993,207.610001,210.220001,210.220001,629200.0,629200.0,-0.09,-0.043,209.79,"January 26, 21",-0.00043
371,2021-01-25,205.190002,210.570007,205.119995,209.320007,209.320007,829900.0,829900.0,4.13001,2.013,208.33667,"January 25, 21",0.02013
372,2021-01-22,207.729996,208.050003,205.800003,206.5,206.5,1141600.0,1141600.0,-1.23,-0.592,206.78334,"January 22, 21",-0.00592
373,2021-01-21,210.229996,212.75,208.440002,208.570007,208.570007,928400.0,928400.0,-1.65999,-0.79,209.92,"January 21, 21",-0.0079
374,2021-01-20,208.839996,211.070007,207.309998,210.270004,210.270004,887100.0,887100.0,1.43001,0.685,209.55,"January 20, 21",0.00685
375,2021-01-19,207.009995,209.160004,206.080002,208.5,208.5,1007100.0,1007100.0,1.49,0.72,207.91334,"January 19, 21",0.0072
376,2021-01-15,203.589996,207.229996,203.589996,206.649994,206.649994,979900.0,979900.0,3.06,1.503,205.82333,"January 15, 21",0.01503
377,2021-01-14,204.539993,206.089996,200.910004,205.5,205.5,1049400.0,1049400.0,0.96001,0.469,204.16667,"January 14, 21",0.00469
378,2021-01-13,199.75,205.119995,199.130005,204.270004,204.270004,1148700.0,1148700.0,4.52,2.263,202.84,"January 13, 21",0.02263
379,2021-01-12,198.479996,202.110001,197.630005,199.949997,199.949997,1075400.0,1075400.0,1.47,0.741,199.89667,"January 12, 21",0.00741
380,2021-01-11,204.429993,204.429993,199.139999,199.229996,199.229996,872100.0,872100.0,-5.2,-2.544,200.93333,"January 11, 21",-0.02544
381,2021-01-08,206.25,207.110001,202.080002,203.639999,203.639999,925300.0,925300.0,-2.61,-1.265,204.27667,"January 08, 21",-0.01265
382,2021-01-07,203.830002,207.0,202.559998,205.25,205.25,1324300.0,1324300.0,1.42,0.697,204.93667,"January 07, 21",0.00697
383,2021-01-06,203.779999,205.210007,200.600006,203.699997,203.699997,1792300.0,1792300.0,-0.08,-0.039,203.17,"January 06, 21",-0.00039
384,2021-01-05,204.119995,205.229996,199.990005,202.0,202.0,1435000.0,1435000.0,-2.11999,-1.039,202.40667,"January 05, 21",-0.01039
385,2021-01-04,210.679993,211.710007,203.0,203.699997,203.699997,1654000.0,1654000.0,-6.98,-3.313,206.13667,"January 04, 21",-0.03313
386,2020-12-31,205.759995,211.970001,205.699997,210.679993,210.679993,599200.0,599200.0,4.92,2.391,209.45,"December 31, 20",0.02391
387,2020-12-30,207.529999,209.600006,205.399994,206.139999,206.139999,692200.0,692200.0,-1.39,-0.67,207.04667,"December 30, 20",-0.0067
388,2020-12-29,208.889999,209.619995,207.080002,207.789993,207.789993,399400.0,399400.0,-1.10001,-0.527,208.16333,"December 29, 20",-0.00527
389,2020-12-28,212.100006,214.050003,207.850006,207.940002,207.940002,934300.0,934300.0,-4.16,-1.961,209.94667,"December 28, 20",-0.01961
390,2020-12-24,208.410004,212.100006,208.380005,211.809998,211.809998,293900.0,293900.0,3.39999,1.631,210.76334,"December 24, 20",0.01631
391,2020-12-23,210.339996,212.669998,208.009995,208.820007,208.820007,1233400.0,1233400.0,-1.51999,-0.723,209.83333,"December 23, 20",-0.00723
392,2020-12-22,206.869995,211.0,205.119995,209.619995,209.619995,2032900.0,2032900.0,2.75,1.329,208.58,"December 22, 20",0.01329
393,2020-12-21,204.479996,208.589996,200.080002,207.710007,207.710007,2387100.0,2387100.0,3.23001,1.58,205.46,"December 21, 20",0.0158
394,2020-12-18,212.229996,212.360001,203.770004,204.889999,204.889999,2271600.0,2271600.0,-7.34,-3.459,207.00667,"December 18, 20",-0.03459
395,2020-12-17,211.820007,215.399994,211.820007,212.229996,212.229996,1996400.0,1996400.0,0.40999,0.194,213.15,"December 17, 20",0.00194
396,2020-12-16,210.009995,214.149994,210.009995,211.979996,211.979996,1087300.0,1087300.0,1.97,0.938,212.04666,"December 16, 20",0.00938
397,2020-12-15,207.490005,211.5,204.309998,210.009995,210.009995,807000.0,807000.0,2.51999,1.215,208.60666,"December 15, 20",0.01215
398,2020-12-14,206.380005,208.679993,204.630005,205.759995,205.759995,1171600.0,1171600.0,-0.62001,-0.3,206.35666,"December 14, 20",-0.003
399,2020-12-11,204.440002,208.440002,203.929993,204.399994,204.399994,784700.0,784700.0,-0.04001,-0.02,205.59,"December 11, 20",-0.0002
400,2020-12-10,206.259995,207.979996,205.539993,206.820007,206.820007,897300.0,897300.0,0.56001,0.272,206.78,"December 10, 20",0.00272
401,2020-12-09,211.410004,212.990005,205.869995,207.570007,207.570007,891200.0,891200.0,-3.84,-1.816,208.81,"December 09, 20",-0.01816
402,2020-12-08,207.740005,211.990005,207.270004,210.860001,210.860001,924600.0,924600.0,3.12,1.502,210.04,"December 08, 20",0.01502
403,2020-12-07,213.080002,216.490005,208.919998,209.449997,209.449997,741700.0,741700.0,-3.63001,-1.704,211.62,"December 07, 20",-0.01704
404,2020-12-04,212.699997,215.839996,212.529999,214.490005,214.490005,741700.0,741700.0,1.79001,0.842,214.28667,"December 04, 20",0.00842
405,2020-12-03,210.690002,213.949997,210.039993,212.820007,212.820007,350600.0,350600.0,2.13001,1.011,212.27,"December 03, 20",0.01011
406,2020-12-02,212.869995,216.240005,211.75,212.490005,212.490005,731900.0,731900.0,-0.37999,-0.179,213.49334,"December 02, 20",-0.00179
407,2020-12-01,211.949997,214.25,211.300003,214.089996,214.089996,704000.0,704000.0,2.14,1.01,213.21333,"December 01, 20",0.0101
408,2020-11-30,211.479996,211.479996,207.229996,208.190002,208.190002,1083600.0,1083600.0,-3.28999,-1.556,208.96666,"November 30, 20",-0.01556
409,2020-11-27,208.679993,211.970001,207.990005,209.550003,209.550003,564700.0,564700.0,0.87001,0.417,209.83667,"November 27, 20",0.00417
410,2020-11-25,207.960007,210.570007,205.369995,209.440002,209.440002,691600.0,691600.0,1.48,0.712,208.46,"November 25, 20",0.00712
411,2020-11-24,205.509995,211.710007,205.25,209.0,209.0,826500.0,826500.0,3.49,1.698,208.65334,"November 24, 20",0.01698
412,2020-11-23,200.399994,204.529999,199.919998,203.919998,203.919998,1374800.0,1374800.0,3.52,1.756,202.79,"November 23, 20",0.01756
413,2020-11-20,203.5,204.860001,198.600006,199.399994,199.399994,1091600.0,1091600.0,-4.10001,-2.015,200.95333,"November 20, 20",-0.02015
414,2020-11-19,205.690002,207.059998,202.869995,204.490005,204.490005,779200.0,779200.0,-1.2,-0.583,204.80667,"November 19, 20",-0.00583
415,2020-11-18,210.679993,211.320007,205.690002,205.699997,205.699997,673800.0,673800.0,-4.98,-2.364,207.57,"November 18, 20",-0.02364
416,2020-11-17,208.660004,213.130005,205.339996,210.130005,210.130005,1012200.0,1012200.0,1.47,0.704,209.53334,"November 17, 20",0.00704
417,2020-11-16,210.0,210.910004,207.699997,210.610001,210.610001,826100.0,826100.0,0.61,0.29,209.74,"November 16, 20",0.0029
418,2020-11-13,203.800003,207.699997,202.380005,206.809998,206.809998,794600.0,794600.0,3.01,1.477,205.63,"November 13, 20",0.01477
419,2020-11-12,201.789993,203.759995,200.759995,202.199997,202.199997,502100.0,502100.0,0.41,0.203,202.24,"November 12, 20",0.00203
420,2020-11-11,202.389999,204.880005,201.619995,202.949997,202.949997,1088500.0,1088500.0,0.56,0.277,203.15,"November 11, 20",0.00277
421,2020-11-10,196.369995,202.779999,195.119995,202.009995,202.009995,673800.0,673800.0,5.64,2.872,199.97,"November 10, 20",0.02872
422,2020-11-09,198.460007,207.440002,194.119995,196.0,196.0,1166800.0,1166800.0,-2.46001,-1.24,199.18667,"November 09, 20",-0.0124
423,2020-11-06,188.509995,193.470001,185.669998,192.169998,192.169998,373100.0,373100.0,3.66,1.942,190.43667,"November 06, 20",0.01942
424,2020-11-05,186.220001,189.520004,185.330002,186.720001,186.720001,1003400.0,1003400.0,0.5,0.268,187.19,"November 05, 20",0.00268
425,2020-11-04,180.929993,187.979996,179.869995,184.25,184.25,1760100.0,1760100.0,3.32001,1.835,184.03333,"November 04, 20",0.01835
426,2020-11-03,183.570007,184.639999,180.199997,180.509995,180.509995,1341200.0,1341200.0,-3.06001,-1.667,181.78333,"November 03, 20",-0.01667
427,2020-11-02,182.720001,184.339996,179.309998,179.570007,179.570007,832600.0,832600.0,-3.14999,-1.724,181.07333,"November 02, 20",-0.01724
